0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.0,157963.0,0.289,0.309,1.0,-9.379,0.0,0.0427,0.992,2.15e-06,0.151,0.451,176.318,3.0
0.0,280933.0,0.254,0.32,1.0,-10.509,1.0,0.0345,0.992,0.00498,0.11,0.15,74.416,4.0
0.0,222266.0,0.48,0.119,9.0,-15.435,0.0,0.0472,0.933,5e-06,0.592,0.118,77.874,4.0
0.0,275960.0,0.388,0.7,0.0,-5.214,0.0,0.033,0.135,2.58e-05,0.307,0.154,75.99,4.0
0.0,181693.0,0.372,0.112,0.0,-15.369,1.0,0.0514,0.995,0.000106,0.136,0.268,81.665,4.0
0.0,210546.0,0.543,0.358,9.0,-7.874,0.0,0.146,0.824,0.0,0.108,0.477,90.955,3.0
0.0,140000.0,0.666,0.26,0.0,-12.66,1.0,0.0607,0.994,0.543,0.15,0.781,121.236,3.0
0.0,182813.0,0.307,0.0272,0.0,-22.891,0.0,0.0449,0.991,0.00335,0.0592,0.072,172.324,4.0
0.0,210546.0,0.543,0.358,9.0,-7.874,0.0,0.146,0.824,0.0,0.108,0.477,90.955,3.0
0.0,193280.0,0.292,0.216,6.0,-12.392,0.0,0.0395,0.956,0.0191,0.113,0.0725,95.703,3.0
0.0,192866.0,0.417,0.237,4.0,-9.193,0.0,0.0302,0.811,0.0,0.255,0.294,116.073,4.0
0.0,186320.0,0.521,0.0568,8.0,-15.586,0.0,0.0567,0.98,0.0,0.16,0.45,104.887,3.0
0.0,308133.0,0.306,0.265,1.0,-15.967,1.0,0.106,0.968,0.0,0.218,0.46,77.215,4.0
0.0,189133.0,0.256,0.168,3.0,-16.912,1.0,0.0411,0.992,0.0012,0.244,0.126,97.992,4.0
0.0,166021.0,0.519,0.28,4.0,-8.109,0.0,0.0451,0.991,1.49e-06,0.205,0.292,102.36,4.0
0.0,199173.0,0.519,0.236,11.0,-13.88,0.0,0.0915,0.995,0.789,0.123,0.461,87.101,3.0
0.0,199758.0,0.421,0.339,0.0,-15.922,0.0,0.057,0.882,0.0436,0.334,0.495,111.275,4.0
0.0,194220.0,0.435,0.0332,5.0,-16.704,0.0,0.0394,0.963,0.0,0.103,0.367,95.57,5.0
0.0,284986.0,0.288,0.574,9.0,-6.211,0.0,0.0359,0.915,8.55e-06,0.12,0.2,101.334,3.0
0.0,125133.0,0.465,0.0819,8.0,-15.578,1.0,0.0448,0.989,0.0,0.117,0.19,131.712,4.0
0.0,178976.0,0.624,0.785,7.0,-7.262,0.0,0.0718,0.478,0.0,0.271,0.723,76.949,4.0
0.0,306285.0,0.388,0.189,7.0,-12.88,0.0,0.0402,0.972,0.00203,0.0757,0.129,130.392,5.0
2.0,209163.0,0.391,0.376,9.0,-10.271,0.0,0.164,0.986,0.0,0.0971,0.509,78.124,3.0
1.0,229533.0,0.482,0.339,5.0,-15.983,1.0,0.0378,0.84,0.759,0.153,0.36,131.095,4.0
0.0,244845.0,0.525,0.378,10.0,-9.027,0.0,0.16,0.425,0.0,0.35,0.633,131.304,3.0
1.0,156560.0,0.472,0.402,9.0,-6.968,1.0,0.0649,0.79,0.0,0.0832,0.795,185.024,4.0
0.0,121555.0,0.431,0.105,11.0,-19.389,1.0,0.0464,0.963,4.72e-05,0.107,0.206,76.254,4.0
0.0,184813.0,0.507,0.541,8.0,-11.854,1.0,0.0308,0.57,0.255,0.276,0.644,94.871,4.0
0.0,218210.0,0.753,0.727,0.0,-7.751,0.0,0.205,0.217,0.0,0.091,0.715,110.012,4.0
8.0,239006.0,0.464,0.442,1.0,-11.361,1.0,0.0693,0.973,0.0,0.0699,0.362,123.01,4.0
5.0,171441.0,0.589,0.0418,6.0,-24.051,0.0,0.107,0.969,0.0226,0.11,0.687,129.389,4.0
0.0,205800.0,0.265,0.496,3.0,-10.317,0.0,0.0631,0.834,1.64e-06,0.706,0.156,175.223,3.0
0.0,145666.0,0.41,0.384,2.0,-7.537,0.0,0.0405,0.988,0.00384,0.0816,0.318,96.426,3.0
0.0,186030.0,0.349,0.229,4.0,-12.608,0.0,0.0404,0.994,0.0,0.294,0.375,103.885,4.0
0.0,131482.0,0.519,0.486,11.0,-14.31,0.0,0.107,0.918,1.33e-05,0.311,0.392,129.793,3.0
0.0,206961.0,0.325,0.373,2.0,-11.905,0.0,0.0356,0.977,0.43,0.335,0.494,84.552,4.0
0.0,165866.0,0.745,0.333,10.0,-18.067,0.0,0.056,0.357,0.0,0.17,0.622,114.917,3.0
0.0,201986.0,0.454,0.255,11.0,-18.075,0.0,0.0402,0.278,0.0,0.103,0.574,100.36,5.0
0.0,396040.0,0.31,0.269,7.0,-14.806,0.0,0.0453,0.903,0.368,0.0621,0.25,179.042,4.0
0.0,292693.0,0.247,0.196,0.0,-13.074,0.0,0.0401,0.887,0.000397,0.218,0.116,75.593,5.0
0.0,264786.0,0.345,0.0855,2.0,-17.776,1.0,0.0516,0.925,2.86e-05,0.0784,0.0911,167.066,4.0
0.0,172710.0,0.35,0.194,7.0,-15.448,0.0,0.0973,0.981,0.000629,0.108,0.316,68.762,3.0
0.0,150000.0,0.539,0.207,2.0,-14.622,0.0,0.0518,0.975,3.29e-05,0.143,0.814,96.037,4.0
0.0,131918.0,0.416,0.591,6.0,-8.394,1.0,0.0484,0.988,0.0517,0.215,0.519,82.46,4.0
0.0,236679.0,0.565,0.318,3.0,-13.133,1.0,0.0626,0.943,0.0,0.134,0.719,76.692,4.0
0.0,164320.0,0.435,0.0963,11.0,-18.574,0.0,0.0393,0.939,0.184,0.329,0.157,90.198,3.0
0.0,259806.0,0.217,0.371,5.0,-16.977,0.0,0.0511,0.993,0.379,0.208,0.215,91.143,4.0
0.0,178346.0,0.361,0.0442,11.0,-22.473,0.0,0.0481,0.893,0.0,0.114,0.119,171.584,3.0
0.0,131440.0,0.493,0.34,11.0,-11.793,0.0,0.13,0.961,1.89e-05,0.0925,0.398,132.005,1.0
0.0,203268.0,0.353,0.138,5.0,-12.453,0.0,0.0438,0.981,0.0,0.0947,0.209,90.2,3.0
0.0,160733.0,0.337,0.41,0.0,-9.509,0.0,0.0339,0.989,0.0,0.39,0.486,136.286,4.0
0.0,328146.0,0.416,0.199,9.0,-9.073,0.0,0.0297,0.896,0.0,0.272,0.371,134.821,4.0
0.0,91466.0,0.706,0.162,9.0,-11.491,1.0,0.0465,0.957,0.0,0.0951,0.714,106.716,3.0
0.0,184213.0,0.294,0.133,0.0,-17.964,1.0,0.052,0.994,5.68e-06,0.12,0.31,82.033,3.0
0.0,159760.0,0.263,0.404,2.0,-8.402,1.0,0.0393,0.926,0.00531,0.215,0.226,82.82,1.0
0.0,231466.0,0.343,0.124,2.0,-15.975,0.0,0.0353,0.882,0.0102,0.0846,0.247,89.528,5.0
0.0,178613.0,0.19,0.315,7.0,-10.158,1.0,0.0406,0.94,6.08e-06,0.115,0.0998,81.573,4.0
0.0,373053.0,0.245,0.138,9.0,-12.998,0.0,0.0359,0.93,0.0,0.115,0.284,174.957,5.0
1.0,224040.0,0.641,0.348,5.0,-11.694,0.0,0.0404,0.737,0.0,0.172,0.764,123.414,4.0
0.0,241160.0,0.506,0.394,2.0,-7.091,0.0,0.0438,0.818,0.0,0.108,0.5,122.187,4.0
0.0,192240.0,0.439,0.475,7.0,-15.422,1.0,0.366,0.9,0.0128,0.24,0.679,180.9,4.0
0.0,155711.0,0.353,0.322,7.0,-10.9,0.0,0.0574,0.993,0.0696,0.24,0.473,77.553,3.0
1.0,176693.0,0.281,0.181,11.0,-14.175,0.0,0.0409,0.878,0.00431,0.1,0.104,83.157,3.0
0.0,212009.0,0.323,0.283,2.0,-12.906,0.0,0.0326,0.982,0.399,0.115,0.243,71.427,3.0
0.0,197933.0,0.368,0.104,9.0,-14.115,0.0,0.0736,0.985,0.000177,0.113,0.221,85.952,4.0
0.0,150672.0,0.488,0.312,10.0,-11.116,1.0,0.0443,0.992,0.0,0.378,0.743,105.601,3.0
1.0,374053.0,0.245,0.138,9.0,-12.998,0.0,0.036,0.93,0.0,0.114,0.284,174.958,5.0
0.0,238785.0,0.18,0.338,0.0,-13.357,1.0,0.0341,0.932,0.317,0.306,0.287,98.61,3.0
0.0,250096.0,0.303,0.247,9.0,-12.844,0.0,0.0344,0.978,0.0293,0.129,0.141,90.348,4.0
0.0,293302.0,0.369,0.341,3.0,-11.049,0.0,0.0424,0.794,0.0,0.336,0.315,79.299,3.0
0.0,157936.0,0.413,0.0854,6.0,-18.838,0.0,0.0728,0.993,0.0,0.218,0.254,91.795,4.0
0.0,280480.0,0.42,0.728,5.0,-7.027,0.0,0.0609,0.296,0.0,0.136,0.528,107.382,3.0
1.0,157653.0,0.456,0.391,5.0,-9.835,0.0,0.0609,0.976,0.0,0.141,0.644,131.018,4.0
0.0,175704.0,0.596,0.143,7.0,-17.614,0.0,0.106,0.953,0.000462,0.113,0.526,108.06,4.0
1.0,186733.0,0.225,0.256,7.0,-14.576,0.0,0.057,0.958,1.24e-06,0.157,0.298,87.405,4.0
0.0,258298.0,0.332,0.125,7.0,-17.921,0.0,0.037,0.871,0.000819,0.101,0.123,109.684,3.0
0.0,190589.0,0.544,0.686,10.0,-8.084,1.0,0.159,0.903,0.0126,0.204,0.872,181.066,4.0
0.0,248685.0,0.498,0.278,2.0,-10.134,0.0,0.0418,0.864,0.00726,0.154,0.675,118.299,4.0
0.0,151092.0,0.449,0.311,9.0,-11.973,0.0,0.0383,0.995,0.0102,0.124,0.617,77.618,4.0
0.0,46500.0,0.205,0.115,8.0,-22.21,1.0,0.0423,0.985,0.494,0.322,0.0917,140.523,3.0
1.0,113345.0,0.635,0.134,9.0,-19.399,0.0,0.0652,0.978,0.000147,0.109,0.495,88.417,4.0
43.0,176202.0,0.769,0.595,8.0,-7.605,1.0,0.055,0.548,0.0,0.0864,0.679,158.045,4.0
49.0,154000.0,0.598,0.54,7.0,-6.199,1.0,0.0363,0.0504,0.000144,0.211,0.244,140.13,4.0
42.0,110000.0,0.727,0.419,1.0,-8.334,1.0,0.187,0.595,0.0,0.112,0.751,158.344,4.0
47.0,134913.0,0.739,0.639,9.0,-8.636,1.0,0.253,0.119,0.0,0.119,0.482,143.044,4.0
41.0,121867.0,0.644,0.637,7.0,-7.922,1.0,0.0898,0.382,0.0,0.141,0.216,81.479,4.0
45.0,154175.0,0.813,0.808,10.0,-8.35,0.0,0.0767,0.0651,0.0,0.137,0.496,95.023,4.0
51.0,159500.0,0.76,0.489,1.0,-14.288,1.0,0.108,0.507,0.0,0.181,0.884,92.99,4.0
45.0,101052.0,0.665,0.204,8.0,-13.705,0.0,0.0562,0.52,0.168,0.379,0.346,76.052,4.0
41.0,168510.0,0.629,0.465,0.0,-8.773,1.0,0.0647,0.557,0.0,0.33,0.35,94.067,4.0
56.0,126000.0,0.887,0.579,5.0,-5.262,0.0,0.143,0.0208,0.0,0.0799,0.526,95.005,4.0
41.0,98666.0,0.576,0.408,10.0,-13.33,1.0,0.0303,0.882,0.765,0.182,0.0761,90.058,4.0
42.0,145375.0,0.582,0.73,6.0,-7.22,0.0,0.421,0.115,0.0,0.123,0.441,175.073,4.0
46.0,130369.0,0.618,0.346,1.0,-13.175,1.0,0.0934,0.601,0.0113,0.105,0.315,80.98,4.0
56.0,92160.0,0.942,0.439,0.0,-8.519,1.0,0.0864,0.346,0.0,0.107,0.231,125.018,4.0
39.0,199862.0,0.502,0.581,5.0,-6.553,0.0,0.428,0.127,0.0,0.111,0.661,177.614,4.0
53.0,144917.0,0.884,0.804,7.0,-6.923,1.0,0.15,0.162,0.0,0.151,0.835,105.944,4.0
48.0,160952.0,0.905,0.253,5.0,-15.416,0.0,0.331,0.813,0.0138,0.07,0.374,125.945,4.0
37.0,173149.0,0.713,0.858,4.0,-4.827,1.0,0.215,0.0151,2.01e-05,0.335,0.685,147.091,4.0
55.0,126544.0,0.908,0.567,1.0,-8.192,1.0,0.148,0.282,0.0,0.119,0.723,97.99,4.0
46.0,147574.0,0.727,0.471,4.0,-8.829,0.0,0.124,0.356,0.0,0.183,0.232,135.076,4.0
52.0,144757.0,0.577,0.733,1.0,-8.048,1.0,0.0688,0.0879,0.0,0.108,0.585,160.103,4.0
53.0,141956.0,0.694,0.573,9.0,-9.218,1.0,0.125,0.371,0.0,0.124,0.772,167.92,4.0
32.0,216960.0,0.748,0.408,10.0,-10.864,1.0,0.278,0.355,0.000501,0.643,0.336,125.015,4.0
53.0,126000.0,0.807,0.588,6.0,-9.476,1.0,0.198,0.835,0.0,0.0936,0.661,89.931,4.0
44.0,120000.0,0.536,0.287,9.0,-11.451,1.0,0.0402,0.906,0.000984,0.103,0.333,63.198,4.0
54.0,138151.0,0.785,0.5,8.0,-8.498,1.0,0.261,0.635,0.0,0.159,0.564,140.061,4.0
48.0,139105.0,0.735,0.619,8.0,-9.24,1.0,0.519,0.729,0.0,0.0946,0.902,72.0,4.0
55.0,139684.0,0.605,0.396,5.0,-11.301,0.0,0.0509,0.8,0.872,0.141,0.622,80.957,4.0
26.0,197295.0,0.722,0.653,11.0,-4.68,1.0,0.0841,0.421,1.43e-05,0.189,0.594,148.062,4.0
58.0,127925.0,0.817,0.505,1.0,-9.26,1.0,0.119,0.216,2.03e-06,0.231,0.735,76.029,4.0
49.0,179993.0,0.815,0.711,0.0,-4.278,1.0,0.108,0.496,0.0,0.109,0.336,130.102,4.0
47.0,57877.0,0.789,0.0337,3.0,-13.449,1.0,0.0853,0.963,0.558,0.146,0.68,105.996,4.0
54.0,90840.0,0.872,0.451,0.0,-5.501,1.0,0.252,0.147,0.0,0.275,0.809,84.635,3.0
55.0,148236.0,0.798,0.57,6.0,-6.075,0.0,0.0447,0.0647,0.0,0.117,0.287,117.947,4.0
44.0,137142.0,0.527,0.308,6.0,-11.848,1.0,0.0359,0.699,0.0021,0.162,0.0397,69.88,4.0
47.0,131146.0,0.805,0.241,2.0,-18.466,0.0,0.37,0.514,1.2e-05,0.15,0.387,131.94,4.0
36.0,141219.0,0.713,0.485,6.0,-11.278,0.0,0.0684,0.804,4.77e-05,0.103,0.57,82.015,4.0
41.0,131764.0,0.56,0.299,7.0,-12.991,1.0,0.0407,0.844,0.000299,0.137,0.129,153.233,4.0
39.0,152492.0,0.587,0.276,6.0,-11.015,1.0,0.0353,0.461,7.07e-06,0.129,0.25,81.994,4.0
47.0,192067.0,0.546,0.547,1.0,-6.722,0.0,0.138,0.467,0.00148,0.147,0.253,75.385,4.0
53.0,204275.0,0.689,0.586,1.0,-6.522,0.0,0.141,0.0643,0.0,0.12,0.49,160.037,4.0
48.0,220121.0,0.791,0.372,5.0,-8.365,0.0,0.0752,0.467,0.0,0.337,0.519,126.071,4.0
37.0,154375.0,0.777,0.501,1.0,-10.319,1.0,0.0939,0.606,0.000181,0.165,0.762,68.038,3.0
50.0,150322.0,0.645,0.579,4.0,-9.137,1.0,0.1,0.524,1.78e-05,0.161,0.525,92.977,4.0
50.0,162412.0,0.878,0.185,7.0,-16.199,0.0,0.0727,0.94,0.339,0.103,0.539,114.594,4.0
50.0,149843.0,0.662,0.525,6.0,-8.546,0.0,0.0341,0.281,0.0,0.199,0.577,133.937,4.0
58.0,144040.0,0.531,0.487,2.0,-10.321,0.0,0.22,0.911,0.00201,0.222,0.749,75.487,4.0
61.0,185901.0,0.463,0.256,10.0,-12.236,1.0,0.0487,0.821,0.613,0.153,0.272,123.954,4.0
55.0,86979.0,0.469,0.35,7.0,-17.721,1.0,0.122,0.903,0.668,0.186,0.383,118.325,4.0
38.0,125374.0,0.645,0.401,2.0,-11.822,1.0,0.411,0.422,0.0,0.144,0.28,129.311,4.0
51.0,150093.0,0.826,0.449,8.0,-8.294,1.0,0.0709,0.555,0.0,0.219,0.962,84.012,4.0
44.0,136438.0,0.506,0.33,6.0,-12.362,1.0,0.0892,0.782,0.0,0.132,0.696,72.871,4.0
52.0,205714.0,0.861,0.378,0.0,-19.649,1.0,0.304,0.519,8.46e-05,0.128,0.513,139.943,4.0
55.0,151602.0,0.631,0.605,8.0,-7.656,1.0,0.0315,0.0882,0.0,0.147,0.219,141.968,4.0
57.0,88528.0,0.874,0.608,8.0,-9.031,1.0,0.408,0.0189,0.0,0.102,0.594,159.936,4.0
54.0,132010.0,0.894,0.355,5.0,-11.128,1.0,0.102,0.596,0.0,0.146,0.527,120.097,4.0
47.0,113197.0,0.779,0.464,2.0,-12.449,1.0,0.093,0.49,0.000829,0.141,0.379,119.961,4.0
55.0,183986.0,0.633,0.549,1.0,-7.226,1.0,0.219,0.673,0.0,0.0677,0.151,154.0,4.0
48.0,196782.0,0.876,0.675,2.0,-7.655,0.0,0.228,0.296,0.0,0.106,0.0753,119.905,4.0
44.0,154455.0,0.574,0.408,0.0,-9.061,1.0,0.0863,0.448,0.059,0.118,0.17,172.611,5.0
47.0,159292.0,0.688,0.414,2.0,-7.841,1.0,0.0354,0.415,2.18e-05,0.13,0.435,112.98,4.0
53.0,210067.0,0.812,0.38,5.0,-8.171,1.0,0.0362,0.712,0.0,0.0994,0.899,115.975,4.0
41.0,187187.0,0.678,0.727,5.0,-6.534,0.0,0.0646,0.232,6.74e-05,0.107,0.453,143.003,4.0
44.0,125521.0,0.876,0.378,5.0,-14.653,1.0,0.225,0.264,0.0,0.0949,0.373,119.962,4.0
42.0,202868.0,0.782,0.461,2.0,-8.286,1.0,0.106,0.802,7.87e-05,0.0973,0.423,142.054,4.0
47.0,195121.0,0.753,0.518,7.0,-6.935,1.0,0.0423,0.359,0.0,0.102,0.461,122.909,4.0
53.0,165424.0,0.562,0.703,2.0,-6.134,0.0,0.0416,0.00273,0.0,0.34,0.313,145.058,4.0
45.0,169061.0,0.632,0.946,0.0,-2.784,0.0,0.277,0.192,0.0,0.495,0.324,125.061,3.0
45.0,180000.0,0.64,0.203,11.0,-15.82,0.0,0.0376,0.546,0.0606,0.0932,0.085,88.022,4.0
55.0,134491.0,0.545,0.623,2.0,-3.434,1.0,0.0444,0.184,0.000386,0.0729,0.244,58.968,4.0
53.0,178303.0,0.801,0.427,0.0,-12.785,0.0,0.0869,0.149,9.55e-05,0.0825,0.154,139.937,4.0
53.0,104150.0,0.89,0.456,8.0,-7.57,1.0,0.121,0.119,2.2e-06,0.159,0.626,105.979,4.0
51.0,122212.0,0.901,0.379,5.0,-8.861,0.0,0.229,0.324,0.0,0.158,0.627,126.974,4.0
49.0,154280.0,0.564,0.829,10.0,-4.504,1.0,0.0397,0.0859,0.0,0.344,0.608,135.008,4.0
52.0,181413.0,0.597,0.7,5.0,-9.284,0.0,0.0615,0.242,0.0,0.101,0.478,160.432,4.0
51.0,186815.0,0.677,0.612,11.0,-7.197,0.0,0.0441,0.482,1.25e-06,0.129,0.597,94.033,4.0
55.0,145379.0,0.754,0.677,10.0,-9.005,0.0,0.224,0.119,0.0,0.261,0.756,101.91,4.0
49.0,134857.0,0.832,0.751,8.0,-3.845,1.0,0.0599,0.263,6.33e-05,0.104,0.748,104.983,4.0
51.0,120288.0,0.764,0.394,8.0,-11.483,1.0,0.175,0.332,0.0,0.108,0.351,105.909,4.0
46.0,106075.0,0.654,0.754,5.0,-8.915,0.0,0.292,0.196,0.0,0.098,0.476,143.15,1.0
44.0,119076.0,0.665,0.3,7.0,-10.559,1.0,0.0449,0.771,0.671,0.284,0.0882,130.07,4.0
49.0,179383.0,0.527,0.38,4.0,-9.9,1.0,0.0864,0.0993,0.0,0.065,0.489,159.772,4.0
53.0,161906.0,0.857,0.293,5.0,-10.668,0.0,0.306,0.661,1.79e-06,0.25,0.526,144.075,4.0
46.0,190693.0,0.702,0.377,8.0,-9.628,1.0,0.0849,0.667,0.0,0.108,0.308,140.986,4.0
54.0,222493.0,0.521,0.254,2.0,-13.554,1.0,0.407,0.654,0.0,0.427,0.55,115.65,4.0
52.0,173923.0,0.764,0.402,2.0,-10.282,0.0,0.0519,0.332,0.0,0.109,0.508,99.972,4.0
35.0,188035.0,0.886,0.564,6.0,-7.227,0.0,0.157,0.793,0.0,0.231,0.439,120.053,4.0
45.0,205240.0,0.568,0.519,1.0,-5.227,1.0,0.0268,0.0484,0.0,0.108,0.451,159.988,3.0
54.0,187273.0,0.7,0.696,1.0,-6.513,1.0,0.0328,0.16,0.0379,0.1,0.336,124.002,4.0
57.0,219866.0,0.68,0.542,9.0,-8.848,0.0,0.0974,0.26,0.0,0.112,0.274,148.942,4.0
34.0,166411.0,0.592,0.629,3.0,-10.666,0.0,0.131,0.516,0.0,0.152,0.825,81.429,4.0
23.0,223670.0,0.708,0.816,5.0,-6.606,0.0,0.0364,0.415,0.0379,0.131,0.486,159.97,4.0
56.0,204000.0,0.653,0.78,5.0,-7.253,0.0,0.0663,0.114,3.23e-06,0.117,0.26,179.928,4.0
58.0,142364.0,0.683,0.636,7.0,-12.096,0.0,0.0978,0.302,0.498,0.0972,0.615,160.012,4.0
46.0,121874.0,0.514,0.661,2.0,-5.485,0.0,0.246,0.45,0.0,0.171,0.483,80.605,4.0
43.0,144393.0,0.411,0.555,9.0,-9.304,1.0,0.0513,0.221,0.0,0.146,0.287,82.463,4.0
40.0,139269.0,0.718,0.336,2.0,-17.55,1.0,0.302,0.894,0.000878,0.125,0.278,138.087,4.0
46.0,284101.0,0.465,0.289,0.0,-12.235,1.0,0.0563,0.69,0.000213,0.187,0.16,83.299,4.0
54.0,130621.0,0.728,0.307,9.0,-22.114,0.0,0.186,0.857,0.843,0.183,0.341,130.17,4.0
60.0,136219.0,0.805,0.706,1.0,-14.125,1.0,0.0965,0.883,0.767,0.156,0.605,151.265,4.0
53.0,78662.0,0.793,0.158,6.0,-18.91,0.0,0.123,0.927,0.0992,0.355,0.63,109.649,4.0
53.0,90680.0,0.653,0.548,10.0,-14.867,0.0,0.572,0.828,0.319,0.333,0.546,180.021,4.0
45.0,118947.0,0.946,0.498,4.0,-9.435,1.0,0.0689,0.0928,0.0,0.094,0.428,105.026,4.0
48.0,101053.0,0.74,0.295,9.0,-8.717,1.0,0.148,0.696,0.0,0.408,0.929,158.026,4.0
45.0,196800.0,0.83,0.457,0.0,-11.382,1.0,0.0998,0.662,3.53e-05,0.291,0.203,100.024,4.0
52.0,153600.0,0.717,0.57,0.0,-5.628,0.0,0.133,0.312,0.0,0.163,0.298,150.014,4.0
37.0,163636.0,0.728,0.59,1.0,-4.083,0.0,0.325,0.274,0.0299,0.242,0.366,175.951,4.0
55.0,148212.0,0.853,0.395,8.0,-11.538,1.0,0.107,0.169,0.0,0.301,0.444,124.936,4.0
43.0,235090.0,0.733,0.541,7.0,-6.04,1.0,0.0433,0.484,2.51e-05,0.161,0.374,110.075,4.0
46.0,188470.0,0.585,0.567,6.0,-8.084,1.0,0.0489,0.53,0.000151,0.0908,0.334,170.003,4.0
53.0,113502.0,0.776,0.3,1.0,-9.614,0.0,0.0641,0.845,0.0,0.168,0.719,128.817,4.0
41.0,203906.0,0.542,0.363,5.0,-12.565,1.0,0.04,0.884,0.00336,0.0922,0.537,127.905,4.0
47.0,136396.0,0.665,0.664,5.0,-6.104,1.0,0.213,0.224,0.0,0.178,0.454,183.111,4.0
53.0,222979.0,0.802,0.566,11.0,-9.816,0.0,0.145,0.539,4.09e-06,0.134,0.153,140.099,4.0
44.0,147540.0,0.694,0.328,8.0,-9.844,1.0,0.0334,0.83,0.0,0.108,0.371,122.039,4.0
57.0,161333.0,0.839,0.386,0.0,-10.847,1.0,0.426,0.425,0.0,0.105,0.675,90.121,4.0
52.0,121519.0,0.816,0.468,1.0,-8.686,1.0,0.0608,0.672,0.843,0.244,0.199,158.071,4.0
54.0,156031.0,0.908,0.695,0.0,-6.978,1.0,0.112,0.228,0.0,0.0542,0.712,107.067,4.0
39.0,182000.0,0.671,0.454,7.0,-14.522,1.0,0.383,0.332,0.00486,0.232,0.57,143.645,4.0
52.0,205494.0,0.594,0.602,3.0,-6.164,1.0,0.261,0.423,0.0,0.69,0.253,158.961,4.0
51.0,122253.0,0.718,0.474,0.0,-7.171,1.0,0.32,0.0837,0.0,0.119,0.813,115.494,4.0
50.0,142310.0,0.623,0.284,0.0,-14.938,1.0,0.0378,0.801,1.29e-05,0.065,0.166,125.095,4.0
56.0,143830.0,0.629,0.287,0.0,-12.602,1.0,0.0906,0.972,0.000907,0.107,0.378,112.934,4.0
51.0,225600.0,0.565,0.467,5.0,-7.741,0.0,0.0485,0.643,0.0,0.103,0.116,112.499,3.0
42.0,138240.0,0.736,0.507,8.0,-8.957,1.0,0.0437,0.223,0.0,0.0934,0.0696,124.965,4.0
48.0,92905.0,0.545,0.312,5.0,-19.076,1.0,0.032,0.317,0.837,0.115,0.109,100.488,4.0
45.0,192428.0,0.826,0.349,2.0,-7.909,1.0,0.0468,0.556,0.0,0.11,0.73,140.037,4.0
46.0,147757.0,0.753,0.632,9.0,-8.054,1.0,0.0423,0.122,0.0,0.198,0.718,91.047,4.0
54.0,104470.0,0.634,0.518,2.0,-9.931,0.0,0.0568,0.00335,0.851,0.1,0.184,169.95,4.0
49.0,128026.0,0.791,0.27,2.0,-11.496,1.0,0.0406,0.78,0.085,0.149,0.3,105.1,4.0
49.0,110219.0,0.615,0.131,7.0,-11.095,1.0,0.0803,0.957,0.109,0.131,0.287,83.078,3.0
47.0,142225.0,0.859,0.297,0.0,-13.967,0.0,0.11,0.386,1.17e-05,0.144,0.174,108.542,4.0
37.0,109766.0,0.648,0.557,11.0,-9.156,1.0,0.0797,0.0615,0.0,0.12,0.0961,175.139,5.0
32.0,144660.0,0.669,0.394,7.0,-10.638,1.0,0.0483,0.659,0.0482,0.115,0.564,73.026,4.0
58.0,115745.0,0.821,0.32,0.0,-11.911,0.0,0.076,0.897,0.0,0.245,0.793,106.078,4.0
53.0,181894.0,0.6,0.537,5.0,-9.81,0.0,0.0258,0.112,8.19e-05,0.109,0.446,94.992,4.0
41.0,118641.0,0.778,0.504,0.0,-7.38,1.0,0.109,0.146,0.0,0.067,0.864,170.004,4.0
51.0,76800.0,0.671,0.168,9.0,-22.507,1.0,0.0509,0.841,0.0282,0.265,0.297,99.987,4.0
40.0,137109.0,0.901,0.665,8.0,-4.337,0.0,0.0858,0.0106,0.0,0.0797,0.873,99.991,4.0
50.0,229411.0,0.73,0.355,0.0,-10.941,1.0,0.0345,0.29,0.0072,0.11,0.261,135.99,4.0
52.0,139810.0,0.659,0.294,0.0,-15.547,1.0,0.108,0.414,0.793,0.147,0.305,171.991,4.0
53.0,292594.0,0.406,0.687,10.0,-7.062,0.0,0.254,0.174,0.0,0.512,0.446,92.009,4.0
51.0,143320.0,0.785,0.69,0.0,-6.363,1.0,0.0561,0.0334,0.0,0.151,0.644,118.091,4.0
51.0,161776.0,0.699,0.355,1.0,-13.659,0.0,0.244,0.737,4.09e-06,0.245,0.188,92.095,4.0
47.0,190129.0,0.705,0.472,2.0,-8.149,0.0,0.0413,0.612,0.0,0.111,0.246,97.977,4.0
44.0,130908.0,0.673,0.354,11.0,-15.846,0.0,0.0553,0.686,0.787,0.0787,0.282,102.623,4.0
52.0,160422.0,0.718,0.69,0.0,-7.299,1.0,0.0795,0.0419,0.000419,0.105,0.428,89.982,4.0
49.0,179072.0,0.498,0.235,1.0,-16.541,0.0,0.188,0.72,0.0,0.144,0.0895,118.916,4.0
55.0,200213.0,0.579,0.698,2.0,-5.701,1.0,0.0827,0.107,0.0,0.174,0.302,165.071,4.0
60.0,122070.0,0.45,0.562,11.0,-9.653,0.0,0.109,0.114,0.639,0.231,0.432,144.96,4.0
48.0,314500.0,0.644,0.0684,6.0,-15.789,1.0,0.0621,0.966,3.2e-06,0.311,0.393,128.674,4.0
57.0,174683.0,0.667,0.639,11.0,-5.011,1.0,0.19,0.58,0.0,0.194,0.623,78.892,4.0
53.0,127826.0,0.799,0.493,1.0,-9.899,1.0,0.25,0.0714,0.0,0.123,0.32,92.003,4.0
